"ID","LIMIT_BAL","SEX_male","EDUCATION_gradSch","EDUCATION_university","EDUCATION_highSch","MARRIAGE_married","MARRIAGE_single","AGE","PAY_0_unknown0","PAY_0_unknown2","PAY_0_payDuly","PAY_0_value","PAY_2_unknown0","PAY_2_unknown2","PAY_2_payDuly","PAY_2_value","PAY_3_unknown0","PAY_3_unknown2","PAY_3_payDuly","PAY_3_value","PAY_4_unknown0","PAY_4_unknown2","PAY_4_payDuly","PAY_4_value","PAY_5_unknown0","PAY_5_unknown2","PAY_5_payDuly","PAY_5_value","PAY_6_unknown0","PAY_6_unknown2","PAY_6_payDuly","PAY_6_value","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","DEFAULT"
12540,250000,0,0,0,1,1,0,49,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,632,316,316,316,316,316,0,316,316,316,316,316,1
12541,130000,1,1,0,0,0,1,37,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,109383,106149,44841,45451,46564,47516,5300,1700,1300,1500,1500,1400,0
12548,220000,1,1,0,0,0,1,38,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7311,5590,1066,2404,1338,19082,0,1066,2404,0,19082,4421,0
12550,70000,1,1,0,0,0,1,26,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0
12552,250000,0,1,0,0,0,1,29,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17949,9863,6942,2779,2497,2830,9863,6955,2517,2497,2830,10809,0
12553,70000,1,1,0,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,71255,71338,71267,69813,71324,71268,2800,2800,2900,2800,2800,2990,1
12555,50000,0,0,1,0,1,0,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,49103,44351,38726,28598,29277,27310,1800,2128,1000,1100,1000,999,0
12557,20000,0,0,1,0,1,0,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,289,0,0,0,0,289,0,0,0,0,1
12558,20000,0,1,0,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16841,17676,18804,19037,20137,20160,1642,2000,1000,1730,587,208,0
12561,200000,0,0,0,1,0,1,25,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1676,3122,2991,390,1211,390,4595,2991,0,1211,390,1112,0
12563,270000,0,0,0,1,1,0,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,384,2197,186,0,173,0,2197,186,0,173,0,433,1
12569,200000,0,1,0,0,0,1,40,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12570,130000,1,0,1,0,1,0,49,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,130558,131939,100513,35288,34359,33488,5311,2502,1512,1612,2000,1000,0
12571,120000,0,1,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,0
12572,230000,0,0,1,0,0,1,32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1168,698,2371,4524,299,395,698,2371,4524,299,395,0,0
12574,10000,0,0,0,1,1,0,49,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,32,-358,-748,1690,1138,930,0,0,2828,0,182,0,1
12575,360000,1,1,0,0,0,1,28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14433,15157,8564,1495,5977,1211,2394,8606,1502,6006,4217,2228,0
12578,120000,0,0,1,0,1,0,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16407,17433,18444,18810,19218,21385,1296,1307,673,711,2500,793,0
12579,500000,1,1,0,0,1,0,56,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,22981,97007,32109,56370,36918,35017,97345,32189,56436,36918,35017,23547,0
12580,500000,1,1,0,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,49981,45803,43838,25588,24648,23773,2200,2000,3000,2000,2657,85500,0
12584,60000,0,0,1,0,1,0,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,25158,18473,7506,4790,6388,5816,5000,1508,4790,6388,6046,17806,0
12591,80000,0,0,1,0,1,0,44,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1719,1732,1250,175,175,175,1000,1250,175,175,175,175,0
12596,30000,1,0,0,1,0,1,38,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14095,15117,16130,16462,16808,17140,1255,1268,600,611,612,1000,0
12601,50000,1,0,0,1,1,0,55,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,42067,45127,44106,44839,47634,46718,4055,0,1767,3683,0,1817,0
12604,100000,1,1,0,0,1,0,46,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,98482,89958,78533,75568,63637,50711,3517,2700,19782,2063,3000,1400,1
12610,50000,0,1,0,0,1,0,54,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,1
12613,50000,1,0,1,0,0,1,47,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,0
12617,20000,1,1,0,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18055,2059,2576,1834,1092,942,1100,1500,200,200,942,19840,0
12619,150000,0,0,1,0,0,1,38,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,5219,0,5200,1561,1633,230,0,5200,0,72,460,4487,0
12620,30000,0,0,1,0,1,0,41,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25594,21485,22320,23933,22742,2500,0,1300,5000,945,1850,1060,1
12621,170000,0,0,0,0,1,0,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,743,0,16474,4650,2359,0,0,16474,4650,2359,0,1977,0
12623,170000,0,0,1,0,1,0,37,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,135419,138547,148175,149758,147262,156808,6800,13500,5500,0,12000,0,1
12629,110000,0,1,0,0,0,1,28,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,112953,225099,221798,111960,111636,111733,12500,0,4400,4218,4323,4550,0
12639,280000,1,1,0,0,0,1,31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2158,-2,-2,5823,2900,42128,0,0,5825,2915,42338,2419,1
12645,70000,0,0,1,0,1,0,33,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,49307,48214,27572,26810,20541,19234,1500,1300,1505,1000,1000,2000,1
12649,160000,0,0,1,0,1,0,40,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12654,480000,1,1,0,0,1,0,61,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,91524,94123,95336,97645,92109,79795,5000,4000,7172,4000,2500,3000,0
12657,70000,1,0,1,0,0,0,34,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,58875,0,72772,39980,40126,39788,0,72772,1400,1500,1500,1600,0
12658,290000,1,0,1,0,1,0,38,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,118801,99370,84836,82168,80299,77324,3530,3019,2818,3000,3199,2350,0
12659,210000,0,0,1,0,0,1,34,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6769,12656,5570,2285,0,0,12660,5570,2285,0,0,0,0
12666,200000,0,0,1,0,1,0,39,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12888,2075,0,0,0,12888,2075,0,0,5051,0
12667,400000,0,0,1,0,1,0,39,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,91170,55588,14037,20356,90159,79053,55974,14079,20417,90180,79176,34790,0
12676,80000,0,0,1,0,0,1,23,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2946,390,390,390,780,4419,390,390,390,780,0,0
12677,200000,1,0,0,1,1,0,36,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,25469,26663,28509,27381,29054,28052,2000,3000,0,2500,0,1500,1
12678,60000,0,0,1,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,18280,19468,20986,23783,25548,21811,1482,2000,3000,3000,1500,2000,0
12681,200000,0,1,0,0,0,1,26,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,980,2980,3438,2102,38,0,2000,3438,50,38,0,0,0
12684,200000,0,0,1,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,47132,27179,13457,-387,-387,-387,1917,1000,0,0,0,0,0
12687,180000,0,0,1,0,0,1,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,103203,108032,109741,112907,115924,118832,6500,5000,5000,5000,5000,5000,0
12688,160000,1,1,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,11924,0,4477,2682,29011,4000,0,4477,2682,29011,4000,5459,0
12692,180000,1,1,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,574,396,395,846,1027,381,396,395,848,1027,381,5819,0
12693,120000,1,1,0,0,0,1,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,0
12698,30000,0,0,0,1,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,25366,27626,22034,16312,14614,0,5000,1000,326,292,0,0,0
12704,50000,0,0,1,0,0,1,22,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,50953,49363,49243,46382,47261,48219,8,3011,1264,2000,1159,1244,1
12705,270000,1,1,0,0,0,1,33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9711,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211,0
12707,390000,1,1,0,0,1,0,38,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,9610,6090,18119,15220,7658,7547,6090,18119,304,416,7547,897,0
12710,300000,1,0,1,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,306623,296304,295855,201842,201309,200695,12000,11504,8500,8000,8000,11000,0
12711,50000,1,0,1,0,0,1,38,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,42856,29248,17775,17833,18246,18642,1300,1600,650,700,700,700,0
12712,250000,0,1,0,0,1,0,35,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,88132,81826,71488,69145,68680,70047,3500,3070,2372,2413,2428,2507,0
12713,360000,1,1,0,0,0,1,33,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,5971,5732,6465,9465,9290,4209,0,1000,3000,0,5000,3780,0
12714,180000,0,1,0,0,1,0,42,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1031,0,0,0,0,1031,0,0
12718,260000,0,1,0,0,1,0,46,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,451,268,604,664,734,1076,268,604,664,734,1076,1220,1
12723,200000,1,0,0,1,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,73494,82253,179964,-36,5654,804,10000,100000,0,5690,0,4421,0
12729,210000,0,1,0,0,1,0,32,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12731,120000,1,0,0,1,1,0,36,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,31218,32319,32687,32972,33559,34604,2000,1600,1200,1500,2000,1500,0
12734,80000,1,0,1,0,0,1,24,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0,0
12738,110000,0,1,0,0,0,1,26,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58716,50943,46942,47935,49083,49603,2500,2100,2000,2000,2500,2000,0
12740,20000,1,0,1,0,0,1,30,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,28674,15491,16299,16428,0,0,1392,1200,329,0,0,8644,0
12741,200000,1,1,0,0,0,1,28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,972,-1,-1,299,299,293,0,0,300,300,294,0,0
12742,360000,1,0,0,1,1,0,62,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000,0
12746,50000,1,0,0,1,1,0,52,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,3,37530,38630,41774,40806,41357,41380,2000,4086,0,1500,1000,1800,0
12750,30000,1,0,1,0,1,0,41,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5413,13938,8448,8620,8000,0,9200,1000,172,160,0,0,0
12752,500000,1,1,0,0,0,1,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
12755,90000,1,0,0,1,0,1,50,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,0
12756,230000,1,1,0,0,1,0,35,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3454,0,0,0,0,0,0,0,0,0,0,0,1
12758,20000,1,0,1,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,0
12759,60000,0,0,1,0,1,0,48,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9015,14700,438,2575,0,4532,14700,438,2575,0,4532,3566,0
12763,500000,1,1,0,0,1,0,61,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,0
12769,180000,0,1,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,581,5394,1485,4778,23350,583,5396,1485,4778,23350,583,5883,0
12770,70000,0,0,1,0,0,1,22,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,9232,68209,66087,50716,48862,49850,68209,2081,2000,2000,1828,1518,0
12771,140000,1,0,1,0,0,1,26,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,105930,59125,54636,51407,12016,60890,3029,2000,2059,1019,55317,2015,0
12772,340000,0,1,0,0,0,1,30,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24400,27791,6097,2272,4336,2581,27800,6097,2272,4336,2581,1865,0
12774,300000,1,1,0,0,0,1,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,271928,274915,279570,241030,228125,215438,10230,9483,8172,8081,7707,7981,1
12775,20000,0,0,1,0,0,1,23,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,3,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,1
12786,240000,0,0,1,0,1,0,40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4480,1725,10062,8662,4566,3915,1735,10096,8675,4566,3927,2529,0
12790,300000,0,1,0,0,0,1,26,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,48729,47798,57390,36766,38586,84950,7500,18340,1000,3000,57543,64629,0
12797,20000,1,0,0,1,0,1,28,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,1
12802,20000,0,0,1,0,0,1,22,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,0
12804,150000,1,0,0,1,1,0,52,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,1
12806,110000,0,1,0,0,1,0,46,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,734,9455,1277,2170,16070,1760,9483,1338,2176,16070,1760,927,0
12809,190000,0,1,0,0,1,0,45,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,75758,73989,75760,76899,78761,80883,0,3600,3000,3100,3600,3500,0
12811,50000,0,1,0,0,0,1,25,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0,1
12819,70000,0,0,1,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,0
12821,280000,1,1,0,0,1,0,60,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,792,0,192,396,0,396,0,192,996,0,396,396,0
12824,200000,0,0,1,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0
12829,100000,0,1,0,0,0,1,25,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,100000,0,0,0,0,-150953,0,0,0,0,0,150400,0
12830,340000,1,0,1,0,0,1,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,327058,335584,330510,272220,269629,266723,16004,312723,9748,9800,9569,12500,1
12833,110000,1,1,0,0,0,1,26,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,0
12835,40000,1,0,1,0,0,1,26,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,1
12836,120000,1,0,0,0,1,0,39,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,114647,114645,72188,42840,19860,390,5000,10000,4000,5000,390,780,1
12838,150000,0,0,1,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,115206,111447,103317,96140,87455,87601,6000,3306,3412,3500,3500,3300,0
12839,300000,0,1,0,0,0,1,42,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,0
12842,150000,1,0,1,0,0,1,29,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,51620,9070,117140,89524,36772,16157,9070,117146,1793,959,343,28763,0
12843,80000,0,0,0,1,0,1,47,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,194843,197581,202150,0,0,48855,5501,6150,0,0,48855,1832,0
12844,160000,0,0,1,0,1,0,43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5617,267,509,15695,515,515,267,509,15695,515,515,515,0
12846,90000,1,0,1,0,1,0,42,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,0
12848,350000,0,0,1,0,1,0,38,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4482,4985,4322,4992,4295,5952,4998,4333,5005,4305,5963,6015,0
12851,160000,1,0,1,0,0,1,24,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4449,5316,5711,6003,3527,127,1283,3008,6023,71,0,0,0
12855,500000,0,0,1,0,1,0,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,67763,47746,28148,24377,15421,11239,2244,4625,24448,2028,2009,1710,0
12859,20000,1,1,0,0,0,1,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,0
12861,50000,0,1,0,0,1,0,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,0
12864,220000,0,1,0,0,0,1,36,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0
12865,260000,0,0,0,1,0,1,38,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,30845,20395,17902,18258,18640,18956,1275,1279,635,657,669,668,0
12869,80000,1,0,1,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,45113,26796,19100,14600,9000,2000,1456,1200,0,0,2000,5500,0
12872,200000,1,0,1,0,0,1,27,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
12873,50000,0,1,0,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,42980,44015,45284,46186,47440,48453,1731,2000,1655,2000,1800,2000,0
12874,20000,1,0,1,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,1
12877,20000,0,0,0,1,0,1,28,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,4,0,0,0,3,19109,23788,23154,22520,21596,20962,5000,0,0,0,0,0,1
12879,470000,0,1,0,0,1,0,47,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,447057,450070,451090,442237,450924,428239,17600,17400,15360,31000,0,28900,0
12880,200000,0,1,0,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,36154,23885,24718,25213,68126,9636,9216,7013,15000,10000,10000,10000,0
12881,130000,0,1,0,0,0,1,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26868,28429,29710,34310,21900,780,2000,2000,5000,438,780,0,0
12882,70000,0,0,0,1,0,1,40,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,12924,14615,14692,14784,15175,16360,2600,1000,1000,1000,2000,2000,0
12883,270000,0,0,1,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,160006,163338,166672,170000,173547,177013,5420,5532,5572,5763,5804,5996,0
12884,150000,1,0,0,1,0,1,27,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,57386,58531,56544,48153,49288,36872,5000,422,2000,2041,2039,751,1
12891,180000,0,1,0,0,0,1,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,134797,134041,132295,130166,129158,127963,5000,4600,4600,4700,4972,5000,0
12892,210000,0,0,0,1,0,1,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1983,-17,9000,7905,1434,1008,0,9017,7905,1434,1008,660,0
12894,320000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,147440,137938,131816,120761,120375,120897,5009,6125,4001,4013,5000,4015,0
12895,30000,0,0,1,0,0,1,27,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1473,2998,2946,1473,1473,28058,2998,1473,0,1473,28058,1100,1
12899,50000,1,0,1,0,0,1,31,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49804,28662,29476,4011,1000,0,2000,1500,1000,1000,0,0,0
12900,140000,0,1,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,8483,9526,33788,-18,-18,-18,9532,33788,0,0,0,0,0
12904,100000,1,0,0,1,0,1,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,98746,99118,66147,64691,49332,50366,4146,2556,2802,1786,1850,2000,0
12907,250000,0,1,0,0,1,0,43,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34200,0,110801,0,18805,0,0,110801,0,18805,0,0,0
